x	y	Edep
-0.00577193	0.00385687	0.00526488
-0.0113743	-0.0009289	0.00526488
-0.00918441	0.00549106	0.00526488
-0.00155214	0.0112203	0.00526488
0.00278656	0.0173256	0.00526488
0.00934916	0.011244	0.00526488
-0.00130012	0.0105416	0.00526488
-0.0123196	-0.0117023	0.00526488
0.00726909	-0.00263909	0.00526488
0.00956547	-0.00235632	0.00526488
0.000177838	0.00918923	0.00526488
-0.00660804	-0.000237891	0.00526488
0.00615867	0.0115038	0.00526488
0.00222084	0.0174631	0.00526488
-0.0117597	0.0111132	0.00526488
-0.0121246	-0.0166027	0.00526488
0.00134499	0.0058809	0.00526488
-0.00202557	-0.0148967	0.00526488
-0.00758314	-0.000339317	0.00526488
0.0151853	0.0167595	0.00526488
-0.0122163	0.00358507	0.00526488
0.0171565	0.00287976	0.00526488
0.0160078	-0.0149849	0.00526488
0.000715246	0.0124247	0.00526488
0.00581099	0.00208514	0.00526488
-0.0216783	-0.00542675	0.00526488
-0.0166925	0.0131865	0.00526488
-0.00890525	-0.00849992	0.00526488
-0.00575564	0.00767719	0.00526488
-0.00763291	-0.00291729	0.00526488
0.0108827	0.00369929	0.00526488
0.0188204	-0.0106246	0.00526488
0.0119455	0.0149431	0.00526488
0.013337	-0.00336061	0.00526488
0.000694454	-0.00922876	0.00526488
0.0137266	0.00664133	0.00526488
0.0070591	0.00459926	0.00526488
-0.0133338	-0.00381341	0.00526488
0.018081	-0.0167442	0.00526488
-0.0194637	-0.00633428	0.00526488
-0.0101346	-0.0122726	0.00526488
-0.0123933	0.0151939	0.00526488
-0.00395331	0.00852189	0.00526488
-0.00915639	-0.0180648	0.00526488
0.0102801	-0.003081	0.00526488
-0.00367563	0.0153611	0.00526488
-0.0051996	-0.00675159	0.00526488
-0.00577183	-0.00672301	0.00526488
-0.00807437	0.00532995	0.00526488
0.00620661	-0.00190884	0.00526488
-0.00914163	-0.00804859	0.00526488
-0.0109894	-0.00904954	0.00526488
0.0184515	0.0127222	0.00526488
